id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29074893,Quarto Marques de pombal,51432950,Tami,Lisboa,Santo Antnio,38.7234,-9.1455,Private room,29,7,1,21/09/2019,0.06,1,89
29079065,Riverside Lisbon Deluxe,858677,André,Lisboa,Santa Maria Maior,38.70817,-9.13275,Entire home/apt,110,3,13,24/09/2020,0.5,2,346
29079488,The Albuquerque Luxury Suite 2 (Metro 200mt),4638720,Joao,Lisboa,Alvalade,38.74616,-9.14459,Private room,30,1,45,21/09/2020,1.69,4,290
29080292,Cosy apartment with terrace,22429260,Susana & Joaquina,Cascais,Alcabideche,38.72461,-9.41003,Entire home/apt,45,3,34,05/10/2020,1.25,1,221
29085578,Spacious Room near Train & Metro Station,219188013,Bhupendra,Amadora,guas Livres,38.74961,-9.22726,Private room,20,1,17,13/01/2021,4.72,2,306
29091655,Cozy suite  with private ensuite bathroom,216549193,Angel Stay,Lisboa,So Vicente,38.71943,-9.131,Private room,30,2,0,,,2,347
29091690,Trendy Alcantara (2 apartments),71962548,GT House,Lisboa,Alcntara,38.70523,-9.18048,Entire home/apt,165,3,1,28/10/2018,0.04,24,365
29096575,"Spacious,beautiful apartment by Gulbenkian gardens",207562754,Arrabida Azul,Lisboa,Avenidas Novas,38.73715,-9.15074,Entire home/apt,100,7,1,15/10/2018,0.04,1,365
29096831,VILLA TOUT CONFORT,219284460,Carlos,Mafra,Santo Isidoro,38.99006,-9.39399,Entire home/apt,150,4,26,21/09/2020,1,1,337
29097157,Castle Living,159733024,Consfersan,Lisboa,Santa Maria Maior,38.71486,-9.13264,Entire home/apt,60,2,43,14/09/2020,1.57,1,365
29101959,"Casa Saudade, new house in Alfama's heart Lisbon",102335615,Joana,Lisboa,So Vicente,38.71349,-9.12871,Entire home/apt,71,2,4,01/01/2020,0.14,2,322
29114603,History & Charm in Madragoa - Santos,16851076,Sofia,Lisboa,Estrela,38.70946,-9.15461,Entire home/apt,104,3,1,19/08/2019,0.05,1,0
29116100,Charming Castle Hill Flat,7952177,Hugo,Lisboa,Santa Maria Maior,38.71532,-9.13504,Entire home/apt,29,2,168,28/01/2021,5.9,1,173
29116972,Duplex w/ Terrace Principe Real - Clean & Safe,219422501,Alexandre,Lisboa,Misericrdia,38.71444,-9.14902,Entire home/apt,54,2,11,15/01/2021,0.4,2,260
29120488,Deluxe Chiado Downtown Lisbon - CheckinHome,10599350,Checkinhome,Lisboa,Misericrdia,38.70992,-9.14896,Entire home/apt,140,2,8,02/01/2020,0.31,39,44
29122367,Garden Apartment w/São Jorge Castle & Graça View,1552056,Maria Simone,Lisboa,So Vicente,38.71782,-9.13159,Entire home/apt,65,3,12,01/11/2020,0.42,7,361
29124209,Lisbon Bairro Alto - Salgadeiras Suites 1E,38840564,Pedro Salgado,Lisboa,Misericrdia,38.71103,-9.14399,Entire home/apt,53,2,8,27/09/2020,0.33,4,89
29124361,Cozy Amazonas Room in Lisbon,5117829,António,Lisboa,Estrela,38.7074,-9.16015,Private room,25,3,30,01/01/2020,1.08,4,365
29126761,Quinta Casa Portuguesa a sua Guest House T1,185555949,Pedro,Sintra,Colares,38.79118,-9.46479,Private room,80,1,3,07/09/2019,0.11,2,365
29130017,Room - 2 Close to martim moniz matro,191412063,Sohel,Lisboa,Santa Maria Maior,38.71761,-9.13411,Shared room,60,1,0,,,6,90
29133976,Lapa's secret backyard,217022346,Fabio,Lisboa,Estrela,38.71425,-9.15788,Entire home/apt,109,1,34,26/02/2020,1.2,1,0
29144337,Young Apartment - #3 Room w/ balcony,200992795,Tania,Lisboa,Arroios,38.72378,-9.13204,Private room,20,2,21,13/09/2020,0.76,9,166
29144502,Goodmorning Hostel private double room,195388824,Benedita,Lisboa,Arroios,38.71669,-9.14069,Private room,70,1,0,,,5,0
29146224,Cosy Studio à Lisbonne,64461244,Melanie & Henrique,Lisboa,Santa Maria Maior,38.71353,-9.13595,Entire home/apt,25,2,4,02/11/2020,0.71,2,120
29147099,Long-stay available close to the beach and train,219630283,Pedro,Cascais,Carcavelos e Parede,38.68383,-9.34574,Entire home/apt,35,4,35,23/01/2021,1.25,1,361
29147688,QUARTO MAGNÍFICO EM APARTAMENTO DE LUXO,131491687,Fabíola + Hugo,Lisboa,Parque das Naes,38.77436,-9.09176,Private room,90,2,1,07/11/2018,0.04,1,364
29149675,Romantic Renewed 1 Bedroom Apt in Arroios,405842,Augusto,Lisboa,Penha de Frana,38.73149,-9.13136,Entire home/apt,45,3,1,24/08/2020,0.17,9,259
29151665,Casa da Parede - Beach & Mountain,168813546,Daniel,Cascais,Carcavelos e Parede,38.68991,-9.35828,Entire home/apt,80,1,61,20/12/2020,2.15,1,228
29152434,Apartamento T1 - Pequeno,16994504,Joana,Lisboa,Santa Maria Maior,38.71053,-9.13687,Entire home/apt,205,1,0,,,13,45
29152435,Apartamento T1 - Deluxe,16994504,Joana,Lisboa,Santa Maria Maior,38.71058,-9.13895,Entire home/apt,220,1,0,,,13,45
29152438,Apartamento T1 - Duplex,16994504,Joana,Lisboa,Santa Maria Maior,38.70914,-9.13761,Entire home/apt,240,1,0,,,13,45
29157585,NICE PRICE | LISBON UNIVERSITY | AIRPORT AT 3 Km,218674419,Mafalda,Lisboa,Alvalade,38.75719,-9.13965,Private room,10,1,36,20/12/2020,1.29,1,365
29158333,Rest&Chill out in the beach neighborhood,21712933,Ana & Hugo,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69745,-9.30218,Entire home/apt,30,2,51,06/11/2020,1.96,6,350
29172693,"Glamping Sintra, casa com vista para castelo",154092635,Cristina,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.82254,-9.37724,Entire home/apt,65,1,77,06/01/2021,2.99,2,324
29174407,Casa da Graça Lisbon Hideout II,76223539,BnBird Homes,Lisboa,So Vicente,38.71839,-9.12834,Entire home/apt,31,3,33,23/12/2020,1.21,78,340
29175791,Lisboa - Sete Rios - 5 minutos do Jardim Zoológico,140243657,Ricardo,Lisboa,Avenidas Novas,38.74113,-9.16172,Entire home/apt,55,1,9,01/01/2020,0.33,12,45
29176749,Downtown Aqua Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.70957,-9.13702,Entire home/apt,61,2,18,13/03/2020,0.64,276,360
29179752,Amazing Tejo river view 2BDR flat & FREE Park!,17457001,Joana,Lisboa,Estrela,38.70715,-9.15874,Entire home/apt,102,2,27,30/09/2020,1.04,43,365
29180015,Casa da Graça Lisbon Hideout I,76223539,BnBird Homes,Lisboa,Santa Maria Maior,38.7167,-9.1333,Entire home/apt,35,3,32,04/11/2020,1.14,78,352
29180059,Endemic Homestay - Quarto individual #4,203351629,Endemic,Lisboa,Carnide,38.7578,-9.1868,Private room,25,2,6,28/12/2019,0.23,5,351
29180605,Chiado Best Apartment III,219882158,Hivavest Group,Lisboa,Santa Maria Maior,38.71396,-9.14149,Entire home/apt,63,2,22,15/03/2020,0.82,3,365
29185921,Quinta Cabra Figa - Turismo Rural,192478302,Bruna,Sintra,So Joo das Lampas e Terrugem,38.88976,-9.35373,Entire home/apt,100,2,7,21/08/2020,0.3,1,364
29186161,Studio in a typical Lisbon's neighborhood,4851054,Isabel,Lisboa,Estrela,38.70829,-9.1534,Entire home/apt,43,3,53,05/01/2021,1.92,4,365
29199464,"Charm and stunning view, comfy and quiet in center",218027893,Carmo,Lisboa,Santa Maria Maior,38.71184,-9.14125,Entire home/apt,51,2,13,04/01/2020,0.46,1,364
29199959,TEJO VIEWS: STYLISH & LUXURY @ Parque das Nações,20125666,Fabio,Lisboa,Parque das Naes,38.79082,-9.09848,Entire home/apt,69,3,10,29/01/2020,0.43,5,0
29200653,New Era - Angels’ Sun Lisbon Apartment,15826725,Anabela & Hugo,Lisboa,Arroios,38.72742,-9.13488,Entire home/apt,39,2,35,01/01/2020,1.23,19,179
29200762,Luxery Tejo River View,220027494,Ana Paula,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70433,-9.23664,Entire home/apt,100,3,2,30/05/2019,0.07,1,0
29201518,Casa Velha - Triana,216385266,José António Carvalho,Alenquer,Alenquer (Santo Estvo e Triana),39.05362,-9.00703,Private room,50,1,2,30/10/2020,0.17,6,307
29202107,Casa Velha - Romeira,216385266,José António Carvalho,Alenquer,Alenquer (Santo Estvo e Triana),39.05521,-9.00712,Private room,40,1,1,16/06/2019,0.05,6,0
29203840,Home Cascais,74889991,Sandro,Cascais,Cascais e Estoril,38.7023,-9.43982,Entire home/apt,100,4,0,,,1,362
29204315,Casa Velha - Areal,216385266,José António Carvalho,Alenquer,Alenquer (Santo Estvo e Triana),39.0534,-9.00816,Private room,40,1,0,,,6,305
29204725,Casa Velha - Judiaria,216385266,José António Carvalho,Alenquer,Alenquer (Santo Estvo e Triana),39.05364,-9.00872,Private room,35,1,0,,,6,0
29206274,Chiado Best Apartment II,219882158,Hivavest Group,Lisboa,Santa Maria Maior,38.71366,-9.14032,Entire home/apt,63,2,37,27/01/2020,1.34,3,365
29206329,Chiado Best Apartment Duplex,219882158,Hivavest Group,Lisboa,Santa Maria Maior,38.71377,-9.14095,Entire home/apt,84,2,21,26/07/2020,0.75,3,365
29209254,"Large apartment with sea view, 2 bedrooms, garage",18487472,Aline,Mafra,Ericeira,38.95752,-9.40821,Entire home/apt,60,7,1,27/02/2019,0.04,2,153
29212767,Gated Spacious Noble Villa with Huge Garden & Pool,219823111,João,Cascais,Cascais e Estoril,38.71745,-9.39412,Entire home/apt,729,4,25,26/07/2020,0.97,1,194
29213574,Exquisite Apartment - Spectacular Water Views,5691663,Alexandra & Pedro,Lisboa,Estrela,38.7057,-9.16602,Entire home/apt,105,2,32,14/12/2020,1.15,59,0
29219001,Lisboa com tranquilidade - Wi Fi,220146534,Gabriel,Lisboa,So Domingos de Benfica,38.74337,-9.17336,Entire home/apt,120,3,6,28/03/2019,0.21,1,364
29224429,"Genip Apartment, Anjos, Lisbon",1969293,Tiago,Lisboa,Penha de Frana,38.72453,-9.13081,Entire home/apt,73,2,5,16/11/2019,0.18,80,321
29227449,Charming flat with sunny terrace in central Lisbon,219599133,David E Yasmin,Lisboa,Arroios,38.72118,-9.14154,Entire home/apt,106,2,37,14/03/2020,1.49,3,0
29229752,Lovely house in Alfama,42267124,Dulce,Lisboa,Santa Maria Maior,38.71134,-9.12784,Entire home/apt,50,3,20,22/03/2020,0.83,1,363
29231705,Olive House - Quinta de S. Lucas,215007059,Marisa,Torres Vedras,So Pedro da Cadeira,39.05961,-9.40936,Entire home/apt,125,4,6,01/08/2020,0.31,2,180
29232071,Casa dos Corais a 500 metros da praia!,171423508,Cátia,Mafra,Ericeira,38.96215,-9.41404,Entire home/apt,78,2,0,,,2,0
29232648,Historical Cascais Apartment,205239964,Gizela,Cascais,Cascais e Estoril,38.69609,-9.42205,Entire home/apt,52,2,90,20/01/2021,3.35,4,307
29233795,"2BR Oeiras beach, 15min Lis/Cascais6 - CheckinHome",10599350,Checkinhome,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68475,-9.31429,Entire home/apt,117,3,6,02/01/2021,0.31,39,326
29235166,The Albuquerque Luxury  Guest House 3,4638720,Joao,Lisboa,Alvalade,38.74795,-9.14435,Private room,25,4,39,07/08/2020,1.39,4,293
29235521,MeraPrime Gold,175798900,MeraPrime,Lisboa,Santa Maria Maior,38.71011,-9.13856,Hotel room,65,1,12,26/09/2019,0.43,2,0
29238810,Apartamento Real - Central - 100m do METRO,213594711,Jorge,Lisboa,Arroios,38.73052,-9.13502,Entire home/apt,50,2,36,18/01/2021,1.3,1,135
29252502,Tikliving 2,176197980,Diamantino,Mafra,Ericeira,38.9635,-9.41815,Entire home/apt,100,2,2,15/08/2020,0.27,3,359
29258646,Bairro Alto Penthouse with terrace,175257972,David,Lisboa,Misericrdia,38.71172,-9.14548,Entire home/apt,75,15,72,03/11/2020,2.62,4,180
29271047,Gallery House,220520828,Frederico,Lisboa,Santa Maria Maior,38.70969,-9.13954,Private room,50,2,18,20/12/2019,0.65,1,336
29274770,Room-JJ,151551920,José Manuel,Lisboa,Santo Antnio,38.71984,-9.15168,Private room,40,1,0,,,1,89
29275728,Bairro Alto Elegant Apartment with balcony,175257972,David,Lisboa,Misericrdia,38.71172,-9.14548,Entire home/apt,75,3,67,05/12/2020,2.41,4,176
29276589,Bairro Alto Classic Apartment with balcony,175257972,David,Lisboa,Misericrdia,38.71172,-9.14548,Entire home/apt,75,15,66,11/03/2020,2.39,4,180
29278224,Economic Twin Room with A/C in Center Lisbon,198636456,Leonardo,Lisboa,Avenidas Novas,38.73447,-9.1495,Private room,24,2,1,04/02/2019,0.04,1,89
29278364,Lanui Guest House Sintra  Peninha,22036235,Antonio,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.801,-9.38333,Private room,51,1,31,30/08/2020,1.09,7,249
29278783,Loft Lisbon Center,220581134,Orlando,Lisboa,Santo Antnio,38.72208,-9.14396,Entire home/apt,44,3,48,22/02/2020,1.75,1,195
29280904,[Safe&Clean] Alfama Secret,189080208,Cláudia E José,Lisboa,Santa Maria Maior,38.71364,-9.12809,Entire home/apt,35,1,28,19/07/2020,1.01,12,157
29281370,Beco do Castelo Charming Flat,220603581,Alexa,Lisboa,Santa Maria Maior,38.71402,-9.13527,Entire home/apt,47,2,20,01/03/2020,0.72,1,365
29282539,Traditional & Elegant Flat at Lisbon ♥ (renovated),220615331,Sara,Lisboa,Arroios,38.72712,-9.13324,Entire home/apt,75,3,50,08/03/2020,1.79,1,76
29298353,"Carcavelos Surf Apartment, 2 bedrooms  2 bathrooms",2372087,Albertino,Cascais,Carcavelos e Parede,38.68348,-9.32741,Entire home/apt,67,3,4,07/08/2020,0.21,57,0
29298569,LUCKY´S GUEST HOUSE - ROOM 3,184045508,Maria,Cascais,Cascais e Estoril,38.70437,-9.38435,Hotel room,40,1,45,31/08/2020,1.59,7,351
29301538,LUCKY´S GUEST HOUSE - ROOM 4,184045508,Maria,Cascais,Cascais e Estoril,38.70575,-9.38451,Hotel room,80,1,5,07/06/2020,0.23,7,351
29301945,"Soak up the Breezy, Bohemian Style at a Chic Urban Nest",50897719,Buukapartments,Lisboa,Santo Antnio,38.72176,-9.14214,Entire home/apt,47,3,39,07/10/2020,1.38,4,270
29303194,"ALTIDO Cosy 1-bed flat w/balcony in Pena, close by subway, viewpoint&park",1756107,Altido,Lisboa,Santo Antnio,38.72032,-9.14228,Entire home/apt,56,2,2,17/12/2018,0.07,110,0
29303429,ALTIDO Modern 2BR Apt 5mins to Av. da Liberdade,1756107,Altido,Lisboa,Arroios,38.72042,-9.14144,Entire home/apt,50,2,3,09/09/2020,0.16,110,365
29303954,Cosy room with bathroom in Graça,220743509,Casa,Lisboa,So Vicente,38.71899,-9.1275,Private room,30,3,10,01/06/2019,0.45,1,0
29305149,LX51 Suite familiar | breakfast Lisbon center,5039336,Apt In Lisbon,Lisboa,Santo Antnio,38.72747,-9.14576,Private room,58,1,3,23/06/2019,0.13,17,320
29306334,Estoril dream,220767047,Cristovâo,Cascais,Cascais e Estoril,38.70916,-9.39059,Entire home/apt,300,7,1,11/08/2019,0.05,1,351
29310559,Charming and Breezy Attic Apartment on Lisbon's Highest Hill,134310436,Maria,Lisboa,So Vicente,38.71804,-9.12985,Entire home/apt,81,2,35,05/01/2021,1.27,4,364
29322757,"(CENTRAL DOUBLE ROOM IN LISBON, CITY CENTRE)",185898036,Flavio,Lisboa,Penha de Frana,38.73046,-9.12603,Private room,30,1,58,17/03/2020,2.07,27,286
29323956,2 Bedroom Apartment in Lisbon's Best Neighbourhood,220902305,Laurence,Lisboa,Arroios,38.73096,-9.14455,Entire home/apt,110,2,13,13/09/2019,0.6,1,123
29326278,Amazing 2BR in Chiado (Short or Mid Term Stays),220918923,Ivan,Lisboa,Misericrdia,38.70917,-9.14352,Entire home/apt,118,1,52,15/01/2020,1.92,3,134
29326550,Amazing 1BR in Chiado (Short or Mid Term Stays),220918923,Ivan,Lisboa,Misericrdia,38.70917,-9.14352,Entire home/apt,77,1,61,16/03/2020,2.21,3,365
29328066,Ouro Grand 2 Bedroom Apartment,181670040,Level STR,Lisboa,Santa Maria Maior,38.7089,-9.13875,Entire home/apt,134,2,27,17/08/2020,0.96,4,233
29329827,Traditional Duplex in Principe Real - Clean & Safe,219422501,Alexandre,Lisboa,Santo Antnio,38.71642,-9.1508,Entire home/apt,49,2,10,15/04/2020,0.39,2,343
29330369,By the Castle | TRENDY COMFY & NEW,30642769,Courtesy,Lisboa,Santa Maria Maior,38.71442,-9.13105,Entire home/apt,57,3,64,19/01/2021,2.4,12,264
29331460,((DOUBLE ROOM NEXT TO CITY CENTRE)),185898036,Flavio,Lisboa,Penha de Frana,38.73014,-9.12612,Private room,30,1,78,31/03/2020,2.76,27,286
29335902,Alfama at your feet by Upperground,101542522,Upperground,Lisboa,Santa Maria Maior,38.71049,-9.12981,Entire home/apt,75,2,0,,,11,258
29336042,Amazing flat in center off Lisbon,50169000,Sarah,Lisboa,Campo de Ourique,38.71768,-9.15531,Entire home/apt,250,1,0,,,1,89
29337009,"Cozy house in Santos-o-Velho, 44, 2D",38288619,Jorge,Lisboa,Estrela,38.7082,-9.15634,Entire home/apt,35,3,15,02/11/2020,0.62,2,290
29337932,Clean&Safe. Big Family house. Parking. Airy&Fresh,211482306,Carla,Lisboa,So Domingos de Benfica,38.75096,-9.17068,Entire home/apt,150,3,29,10/03/2020,1.12,2,364
29339314,Casa do Largo 6,221036410,Susana Maria Rodrigues,Lisboa,Penha de Frana,38.72141,-9.11681,Entire home/apt,50,3,5,22/09/2019,0.24,1,290
29350394,Room -1 clos to Intendente Metro,191412063,Sohel,Lisboa,Arroios,38.72264,-9.13486,Private room,60,1,0,,,6,365
29350920,1881 Lisbon - Greenery apartment,99532080,Andreia,Lisboa,Santa Maria Maior,38.71582,-9.13459,Entire home/apt,45,2,106,28/10/2020,4.2,3,295
29351285,Room -2 Close Intendente,191412063,Sohel,Lisboa,Arroios,38.72316,-9.13598,Private room,60,1,2,16/09/2019,0.07,6,90
29354818,Cascais Terrace Fruit Point,188510330,FruitPoint,Cascais,Cascais e Estoril,38.69921,-9.41887,Shared room,30,1,1,03/04/2019,0.04,4,365
29355265,Cascais Terrace Fruit Point,188510330,FruitPoint,Cascais,Cascais e Estoril,38.69899,-9.42023,Shared room,30,1,0,,,4,365
29355590,Best New Year offer in Cascais Terrace Fruit Point,188510330,FruitPoint,Cascais,Cascais e Estoril,38.69912,-9.42063,Shared room,30,1,1,04/05/2019,0.05,4,365
29355697,"Lov'Alfama III, at home in Lisbon!",45010760,Liliana & Bruno,Lisboa,Santa Maria Maior,38.71177,-9.12656,Entire home/apt,43,2,13,17/02/2020,0.6,3,365
29356102,São Marçal Apartments Suites with  views of Lisbon,145101539,Sergio Raul,Lisboa,Santa Maria Maior,38.71785,-9.13451,Entire home/apt,120,2,8,03/01/2021,0.37,16,180
29356683,InSuites Chiado Fado Superior 3 BR,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.7107,-9.13904,Entire home/apt,121,3,0,,,11,268
29357053,Enya,221163302,Pedro,Mafra,Carvoeira,38.93272,-9.40492,Entire home/apt,90,5,4,10/08/2019,0.21,1,365
29357199,InSuites Chiado Superior 1 BR Apartment 2,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.7127,-9.14018,Entire home/apt,95,3,1,29/07/2019,0.05,11,337
29357454,InSuites Chiado Superior 2 BR Apartment 2,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.71135,-9.1392,Entire home/apt,98,3,5,27/09/2019,0.22,11,356
29358033,Stylish Petite Flat for 2p in the heart of Lisbon,219610560,Marta E Luis,Lisboa,Arroios,38.72139,-9.13731,Entire home/apt,103,2,5,27/02/2020,0.19,9,0
29364199,Urban Chic Apartment in the Heart of Historic Lisbon,44814500,Shani,Lisboa,Santa Maria Maior,38.71589,-9.14139,Entire home/apt,44,4,82,23/07/2020,2.97,1,0
29364844,The Enchantment of Lisbon (Alfama) 2,6638070,Teresa,Lisboa,So Vicente,38.71455,-9.12508,Entire home/apt,65,3,4,09/10/2019,0.14,4,320
29366543,Mouraria apartment near St. George's Castle,23425485,Eduardo,Lisboa,Santa Maria Maior,38.71527,-9.13325,Entire home/apt,76,1,36,14/03/2020,1.3,6,0
29375446,Vintage sail boat,221308556,José,Lisboa,Parque das Naes,38.75444,-9.09472,Private room,115,1,0,,,1,364
29377545,"New Petite Flat in Central Lisbon for 2p, nr metro",219610560,Marta E Luis,Lisboa,Arroios,38.72059,-9.13726,Entire home/apt,108,2,18,05/03/2020,0.7,9,0
29377597,Feather-inspired Flat for 2 in Central Lisbon,219610560,Marta E Luis,Lisboa,Arroios,38.72031,-9.1386,Entire home/apt,103,2,29,20/03/2020,1.05,9,0
29378796,Green Tiles Modern Flat for 2 in Central Lisbon,219610560,Marta E Luis,Lisboa,Arroios,38.72175,-9.13876,Entire home/apt,103,2,15,05/03/2020,0.66,9,0
29379085,Cozy Private Room in Perfect Location + Coworking,159355723,Outsite,Lisboa,Misericrdia,38.70823,-9.14823,Private room,30,1,8,01/01/2020,0.28,9,361
29380324,Blue Sky Modern Flat for 2 in Central Lisbon,219610560,Marta E Luis,Lisboa,Arroios,38.71989,-9.13906,Entire home/apt,101,2,30,15/12/2019,1.11,9,0
29381615,Gold Sunny Light Flat for 2 in Central Lisbon,219610560,Marta E Luis,Lisboa,Arroios,38.72125,-9.13836,Entire home/apt,108,2,25,10/11/2019,0.97,9,0
29383420,Casa Quebra Costas,187446686,Luis,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.09457,-9.25944,Entire home/apt,69,1,1,24/01/2020,0.08,2,268
29386739,"Quarto - Lisboa, Saldanha",150290707,Joana,Lisboa,Avenidas Novas,38.73427,-9.1479,Private room,30,1,17,27/10/2019,0.76,1,290
29387152,Cozy house 2 bedrooms in Estoril/Galiza/renovated,221379907,Leonor,Cascais,Cascais e Estoril,38.70878,-9.38344,Entire home/apt,32,1,17,14/01/2021,0.63,1,225
29387869,Great Apartment in Historic Lisbon,186930686,Ricardo,Lisboa,Misericrdia,38.70931,-9.15293,Entire home/apt,58,2,28,09/11/2019,1.08,2,365
29388531,Casa da Vila Alta,221395041,Teresa,Alenquer,Alenquer (Santo Estvo e Triana),39.0559,-9.00864,Private room,50,1,0,,,2,179
29390295,Damasceno 4,125742566,Alex,Lisboa,Arroios,38.72127,-9.13212,Private room,12,1,136,05/02/2021,4.81,10,8
29391743,"THE ARTIST, studio apartment",28582542,Carla,Lisboa,Santa Maria Maior,38.70758,-9.13946,Entire home/apt,45,3,39,25/09/2019,1.42,1,364
29394485,Pena Mirage Apartment,52389591,Luis,Lisboa,Arroios,38.72063,-9.13779,Hotel room,35,2,34,30/08/2020,1.21,3,1
29405668,Mouraria Terrace Apartment from Lisbonne Collection,34827624,Lisbonne,Lisboa,So Vicente,38.71798,-9.13315,Entire home/apt,155,1,16,03/11/2019,0.57,42,353
29406867,Cool Apartment - near AirPort / metro,203258041,Isabel,Loures,Moscavide e Portela,38.77525,-9.10243,Entire home/apt,53,2,54,13/03/2020,1.96,1,0
29408754,A Piece of Lisbon's Heaven II,214856602,Marcelo,Lisboa,Arroios,38.73008,-9.13382,Entire home/apt,100,2,3,02/12/2018,0.11,1,365
29409349,Mouzinho Balcony,221536934,Daiana,Lisboa,Penha de Frana,38.73123,-9.12677,Entire home/apt,70,2,0,,,1,1
29410184,GuestReady-  Modern Campolide Family Apt Fits 6,221164595,GuestReady,Lisboa,Campolide,38.73679,-9.16651,Entire home/apt,95,1,29,26/08/2020,1.05,2,352
29410468,Central Apt w/Patio up to 17guests by Central Hill,2681397,Central Hill Apartments,Lisboa,Santo Antnio,38.71719,-9.14486,Entire home/apt,227,1,57,27/08/2020,2.05,31,220
29411592,"(((DOUBLE ROOM, LISBOA CITY CENTRE)))",185898036,Flavio,Lisboa,Penha de Frana,38.73104,-9.1246,Private room,37,1,46,07/03/2020,1.63,27,286
29412979,Vintage Inspired Urban Flat with Balcony,76223539,BnBird Homes,Lisboa,Misericrdia,38.71043,-9.14835,Entire home/apt,56,3,52,11/06/2020,1.92,78,293
29414008,Comfort Room,173714753,Wagner,Loures,"Camarate, Unhos e Apelao",38.80513,-9.11994,Private room,18,1,11,22/03/2020,0.45,1,180
29418247,Belém Cozy Bedroom Balcony,73257274,Renato,Lisboa,Ajuda,38.70557,-9.19457,Private room,23,2,15,26/09/2020,0.54,3,365
29428782,Beautiful & Unique Alfama Flat,208933060,Julia,Lisboa,Santa Maria Maior,38.71203,-9.12845,Entire home/apt,58,1,37,08/03/2020,1.36,14,289
29429808,"Sea View Apartment at Parede Beach, Cascais",221683560,Gui,Cascais,Carcavelos e Parede,38.6861,-9.35167,Entire home/apt,73,4,11,29/09/2019,0.47,1,363
29431657,Belem luxury house with sea view and roof top,50714776,Jennifer,Lisboa,Belm,38.70214,-9.2049,Entire home/apt,150,3,0,,,4,89
29436210,Tonic Flat,39465095,Chez Tuga Unipessoal,Lisboa,So Vicente,38.71838,-9.12162,Entire home/apt,60,60,2,15/10/2019,0.07,8,0
29437452,Historical design Flat,39465095,Chez Tuga Unipessoal,Lisboa,So Vicente,38.71733,-9.12292,Entire home/apt,50,2,0,,,8,137
29438553,Sintra - A Casa da Estação/The Station House,27899159,Teresa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80023,-9.38389,Entire home/apt,50,2,51,17/02/2020,1.83,1,0
29446336,Rooftop Arroios - One private bedroom,9187875,Lea,Lisboa,Arroios,38.73536,-9.1319,Private room,40,3,2,28/09/2019,0.12,2,90
29447021,Cozy Apartment in the Downtown,222360124,Rui,Lisboa,Santa Maria Maior,38.70871,-9.13906,Entire home/apt,70,3,67,12/12/2019,2.39,1,35
29451797,Cool Madragoa one bedroom couples paradise,19502629,Ainsley & Jorge,Lisboa,Estrela,38.70758,-9.15442,Entire home/apt,25,3,53,31/01/2021,2.09,2,0
29452066,LO SURFCAMP,157809338,Birgit,Mafra,Carvoeira,38.94843,-9.41146,Entire home/apt,70,5,1,27/11/2018,0.04,10,180
29452105,5.5 @ street lobby lisbon,14629738,Andy,Lisboa,Arroios,38.72902,-9.13555,Private room,20,5,13,11/08/2020,0.67,2,0
29454585,Clean&Safe. Spacious  w/ AC & balcony. Airy&Fresh,221864537,Irina & Carla,Lisboa,Parque das Naes,38.7813,-9.09788,Entire home/apt,100,2,13,27/09/2020,0.47,1,364
29456155,Best New Year offer in Cascais Terrace Fruit Point,188510330,FruitPoint,Cascais,Cascais e Estoril,38.69882,-9.41845,Shared room,30,1,5,05/08/2019,0.23,4,142
29458554,"Lightsome House in Graça/Alfama, Casa de Sta.Clara",221896009,Abigail,Lisboa,So Vicente,38.71682,-9.12898,Entire home/apt,68,1,18,07/01/2020,0.69,1,364
29460075,Room-3  Close to Martim Moniz Metro,191412063,Sohel,Lisboa,Santa Maria Maior,38.71598,-9.13583,Shared room,60,1,1,17/03/2019,0.04,6,90
29460474,Carcavelos Luz e Mar,221907238,Luis,Cascais,Carcavelos e Parede,38.68857,-9.33622,Entire home/apt,75,3,45,12/01/2021,1.74,1,256
29473296,"The Explorer's Home. Sunny, Quiet, Cozy, Free Parking.",54953124,Duarte J.,Lisboa,Estrela,38.70788,-9.17154,Entire home/apt,78,1,81,13/01/2021,2.92,1,362
29474072,City Center One Bedroom Apartment  at Baixa | Room Only,221177757,Hello Lisbon Baixa Ouro,Lisboa,Santa Maria Maior,38.70998,-9.13958,Entire home/apt,1015,1,6,20/08/2019,0.3,4,316
